Estacion,decimalLatitude,decimalLongitude,eventTime,eventDate,Red,Solicitud,Vol_filtrado,Vol_concentrado,Vol_alicuota,Num_alicuotas,fieldNumber
27,5,-79,00:52:00,2023-11-15,300,31,48.98720079,80,5,2,SP-23-0685
27,5,-79,00:52:00,2023-11-15,300,31,48.98720079,80,5,2,SP-23-0685
27,5,-79,00:52:00,2023-11-15,300,31,48.98720079,80,5,2,SP-23-0685
27,5,-79,00:52:00,2023-11-15,500,31,36.21274871,40,5,4,SP-23-0686
27,5,-79,00:52:00,2023-11-15,500,31,36.21274871,40,5,4,SP-23-0686
27,5,-79,00:52:00,2023-11-15,500,31,36.21274871,40,5,4,SP-23-0686
27,5,-79,00:52:00,2023-11-15,500,31,36.21274871,40,5,4,SP-23-0686
27,5,-79,00:52:00,2023-11-15,500,31,36.21274871,40,5,4,SP-23-0686
27,5,-79,00:52:00,2023-11-15,500,31,36.21274871,40,5,4,SP-23-0686
27,5,-79,00:52:00,2023-11-15,500,31,36.21274871,40,5,4,SP-23-0686
27,5,-79,00:52:00,2023-11-15,500,31,36.21274871,40,5,4,SP-23-0686
27,5,-79,00:52:00,2023-11-15,500,31,36.21274871,40,5,4,SP-23-0686
27,5,-79,00:52:00,2023-11-15,500,31,36.21274871,40,5,4,SP-23-0686
27,5,-79,00:52:00,2023-11-15,500,31,36.21274871,40,5,4,SP-23-0686
27,5,-79,00:52:00,2023-11-15,500,31,36.21274871,40,5,4,SP-23-0686
27,5,-79,00:52:00,2023-11-15,500,31,36.21274871,40,5,4,SP-23-0686
27,5,-79,00:52:00,2023-11-15,500,31,36.21274871,40,5,4,SP-23-0686
27,5,-79,00:52:00,2023-11-15,500,31,36.21274871,40,5,4,SP-23-0686
27,5,-79,00:52:00,2023-11-15,500,31,36.21274871,40,5,4,SP-23-0686
27,5,-79,00:52:00,2023-11-15,500,31,36.21274871,40,5,4,SP-23-0686
27,5,-79,00:52:00,2023-11-15,500,31,36.21274871,40,5,4,SP-23-0686
27,5,-79,00:52:00,2023-11-15,500,31,36.21274871,40,5,4,SP-23-0686
27,5,-79,00:52:00,2023-11-15,500,31,36.21274871,40,5,4,SP-23-0686
27,5,-79,00:52:00,2023-11-15,500,31,36.21274871,40,5,4,SP-23-0686
27,5,-79,00:52:00,2023-11-15,500,31,36.21274871,40,5,4,SP-23-0686
27,5,-79,00:52:00,2023-11-15,500,31,36.21274871,40,5,4,SP-23-0686
27,5,-79,00:52:00,2023-11-15,500,31,36.21274871,40,5,4,SP-23-0686
27,5,-79,00:52:00,2023-11-15,500,31,36.21274871,40,5,4,SP-23-0686
27,5,-79,00:52:00,2023-11-15,500,31,36.21274871,40,5,4,SP-23-0686
25,6,-79,14:24:00,2023-11-15,300,31,63.16520687,100,5,1,SP-23-0695
25,6,-79,14:24:00,2023-11-15,300,31,63.16520687,100,5,1,SP-23-0695
25,6,-79,14:24:00,2023-11-15,300,31,63.16520687,100,5,1,SP-23-0695
25,6,-79,14:24:00,2023-11-15,300,31,63.16520687,100,5,1,SP-23-0695
25,6,-79,14:24:00,2023-11-15,300,31,63.16520687,100,5,1,SP-23-0695
25,6,-79,14:24:00,2023-11-15,300,31,63.16520687,100,5,1,SP-23-0695
25,6,-79,14:24:00,2023-11-15,300,31,63.16520687,100,5,1,SP-23-0695
25,6,-79,14:24:00,2023-11-15,300,31,63.16520687,100,5,1,SP-23-0695
25,6,-79,14:24:00,2023-11-15,300,31,63.16520687,100,5,1,SP-23-0695
25,6,-79,14:24:00,2023-11-15,300,31,63.16520687,100,5,1,SP-23-0695
25,6,-79,14:24:00,2023-11-15,300,31,63.16520687,100,5,1,SP-23-0695
25,6,-79,14:24:00,2023-11-15,300,31,63.16520687,100,5,1,SP-23-0695
25,6,-79,14:24:00,2023-11-15,300,31,63.16520687,100,5,1,SP-23-0695
25,6,-79,14:24:00,2023-11-15,300,31,63.16520687,100,5,1,SP-23-0695
25,6,-79,14:24:00,2023-11-15,300,31,63.16520687,100,5,1,SP-23-0695
25,6,-79,14:24:00,2023-11-15,300,31,63.16520687,100,5,1,SP-23-0695
25,6,-79,14:24:00,2023-11-15,300,31,63.16520687,100,5,1,SP-23-0695
25,6,-79,14:24:00,2023-11-15,300,31,63.16520687,100,5,1,SP-23-0695
25,6,-79,14:24:00,2023-11-15,300,31,63.16520687,100,5,1,SP-23-0695
25,6,-79,14:24:00,2023-11-15,300,31,63.16520687,100,5,1,SP-23-0695
25,6,-79,14:24:00,2023-11-15,500,31,166.4372333,40,5,4,SP-23-0696
25,6,-79,14:24:00,2023-11-15,500,31,166.4372333,40,5,4,SP-23-0696
25,6,-79,14:24:00,2023-11-15,500,31,166.4372333,40,5,4,SP-23-0696
25,6,-79,14:24:00,2023-11-15,500,31,166.4372333,40,5,4,SP-23-0696
25,6,-79,14:24:00,2023-11-15,500,31,166.4372333,40,5,4,SP-23-0696
25,6,-79,14:24:00,2023-11-15,500,31,166.4372333,40,5,4,SP-23-0696
25,6,-79,14:24:00,2023-11-15,500,31,166.4372333,40,5,4,SP-23-0696
25,6,-79,14:24:00,2023-11-15,500,31,166.4372333,40,5,4,SP-23-0696
25,6,-79,14:24:00,2023-11-15,500,31,166.4372333,40,5,4,SP-23-0696
25,6,-79,14:24:00,2023-11-15,500,31,166.4372333,40,5,4,SP-23-0696
25,6,-79,14:24:00,2023-11-15,500,31,166.4372333,40,5,4,SP-23-0696
25,6,-79,14:24:00,2023-11-15,500,31,166.4372333,40,5,4,SP-23-0696
25,6,-79,14:24:00,2023-11-15,500,31,166.4372333,40,5,4,SP-23-0696
25,6,-79,14:24:00,2023-11-15,500,31,166.4372333,40,5,4,SP-23-0696
25,6,-79,14:24:00,2023-11-15,500,31,166.4372333,40,5,4,SP-23-0696
25,6,-79,14:24:00,2023-11-15,500,31,166.4372333,40,5,4,SP-23-0696
25,6,-79,14:24:00,2023-11-15,500,31,166.4372333,40,5,4,SP-23-0696
25,6,-79,14:24:00,2023-11-15,500,31,166.4372333,40,5,4,SP-23-0696
25,6,-79,14:24:00,2023-11-15,500,31,166.4372333,40,5,4,SP-23-0696
25,6,-79,14:24:00,2023-11-15,500,31,166.4372333,40,5,4,SP-23-0696
25,6,-79,14:24:00,2023-11-15,500,31,166.4372333,40,5,4,SP-23-0696
25,6,-79,14:24:00,2023-11-15,500,31,166.4372333,40,5,4,SP-23-0696
25,6,-79,14:24:00,2023-11-15,500,31,166.4372333,40,5,4,SP-23-0696
25,6,-79,14:24:00,2023-11-15,500,31,166.4372333,40,5,4,SP-23-0696
25,6,-79,14:24:00,2023-11-15,500,31,166.4372333,40,5,4,SP-23-0696
25,6,-79,14:24:00,2023-11-15,500,31,166.4372333,40,5,4,SP-23-0696
25,6,-79,14:24:00,2023-11-15,500,31,166.4372333,40,5,4,SP-23-0696
25,6,-79,14:24:00,2023-11-15,500,31,166.4372333,40,5,4,SP-23-0696
25,6,-79,14:24:00,2023-11-15,500,31,166.4372333,40,5,4,SP-23-0696
25,6,-79,14:24:00,2023-11-15,500,31,166.4372333,40,5,4,SP-23-0696
25,6,-79,14:24:00,2023-11-15,500,31,166.4372333,40,5,4,SP-23-0696
25,6,-79,14:24:00,2023-11-15,500,31,166.4372333,40,5,4,SP-23-0696
25,6,-79,14:24:00,2023-11-15,500,31,166.4372333,40,5,4,SP-23-0696
31,3,-79,16:27:00,2023-11-18,300,31,47.63641197,40,5,4,SP-23-0754
31,3,-79,16:27:00,2023-11-18,300,31,47.63641197,40,5,4,SP-23-0754
31,3,-79,16:27:00,2023-11-18,300,31,47.63641197,40,5,4,SP-23-0754
31,3,-79,16:27:00,2023-11-18,300,31,47.63641197,40,5,4,SP-23-0754
31,3,-79,16:27:00,2023-11-18,300,31,47.63641197,40,5,4,SP-23-0754
31,3,-79,16:27:00,2023-11-18,300,31,47.63641197,40,5,4,SP-23-0754
31,3,-79,16:27:00,2023-11-18,300,31,47.63641197,40,5,4,SP-23-0754
31,3,-79,16:27:00,2023-11-18,300,31,47.63641197,40,5,4,SP-23-0754
31,3,-79,16:27:00,2023-11-18,300,31,47.63641197,40,5,4,SP-23-0754
31,3,-79,16:27:00,2023-11-18,300,31,47.63641197,40,5,4,SP-23-0754
31,3,-79,16:27:00,2023-11-18,300,31,47.63641197,40,5,4,SP-23-0754
31,3,-79,16:27:00,2023-11-18,300,31,47.63641197,40,5,4,SP-23-0754
31,3,-79,16:27:00,2023-11-18,300,31,47.63641197,40,5,4,SP-23-0754
31,3,-79,16:27:00,2023-11-18,300,31,47.63641197,40,5,4,SP-23-0754
31,3,-79,16:27:00,2023-11-18,300,31,47.63641197,40,5,4,SP-23-0754
31,3,-79,16:27:00,2023-11-18,300,31,47.63641197,40,5,4,SP-23-0754
31,3,-79,16:27:00,2023-11-18,300,31,47.63641197,40,5,4,SP-23-0754
31,3,-79,16:27:00,2023-11-18,300,31,47.63641197,40,5,4,SP-23-0754
31,3,-79,16:27:00,2023-11-18,300,31,47.63641197,40,5,4,SP-23-0754
31,3,-79,16:27:00,2023-11-18,300,31,47.63641197,40,5,4,SP-23-0754
31,3,-79,16:27:00,2023-11-18,500,31,48.93971212,40,5,4,SP-23-0755
31,3,-79,16:27:00,2023-11-18,500,31,48.93971212,40,5,4,SP-23-0755
31,3,-79,16:27:00,2023-11-18,500,31,48.93971212,40,5,4,SP-23-0755
31,3,-79,16:27:00,2023-11-18,500,31,48.93971212,40,5,4,SP-23-0755
31,3,-79,16:27:00,2023-11-18,500,31,48.93971212,40,5,4,SP-23-0755
31,3,-79,16:27:00,2023-11-18,500,31,48.93971212,40,5,4,SP-23-0755
31,3,-79,16:27:00,2023-11-18,500,31,48.93971212,40,5,4,SP-23-0755
31,3,-79,16:27:00,2023-11-18,500,31,48.93971212,40,5,4,SP-23-0755
31,3,-79,16:27:00,2023-11-18,500,31,48.93971212,40,5,4,SP-23-0755
31,3,-79,16:27:00,2023-11-18,500,31,48.93971212,40,5,4,SP-23-0755
31,3,-79,16:27:00,2023-11-18,500,31,48.93971212,40,5,4,SP-23-0755
31,3,-79,16:27:00,2023-11-18,500,31,48.93971212,40,5,4,SP-23-0755
31,3,-79,16:27:00,2023-11-18,500,31,48.93971212,40,5,4,SP-23-0755
31,3,-79,16:27:00,2023-11-18,500,31,48.93971212,40,5,4,SP-23-0755
31,3,-79,16:27:00,2023-11-18,500,31,48.93971212,40,5,4,SP-23-0755
31,3,-79,16:27:00,2023-11-18,500,31,48.93971212,40,5,4,SP-23-0755
31,3,-79,16:27:00,2023-11-18,500,31,48.93971212,40,5,4,SP-23-0755
31,3,-79,16:27:00,2023-11-18,500,31,48.93971212,40,5,4,SP-23-0755
31,3,-79,16:27:00,2023-11-18,500,31,48.93971212,40,5,4,SP-23-0755
31,3,-79,16:27:00,2023-11-18,500,31,48.93971212,40,5,4,SP-23-0755
